,statefp,name,state_name,LON,LAT
1,39,Pike,Ohio,-83.06769584,-83.06769584
2,46,Aurora,South Dakota,-98.56050577,-98.56050577
3,55,Eau Claire,Wisconsin,-91.28609183,-91.28609183
4,72,Vega Baja,Puerto Rico,-66.39840062,-66.39840062
5,48,Kendall,Texas,-98.71135956,-98.71135956
6,40,Caddo,Oklahoma,-98.37534464,-98.37534464
7,19,Ida,Iowa,-95.51355387,-95.51355387
8,28,Lafayette,Mississippi,-89.48490961,-89.48490961
9,12,DeSoto,Florida,-81.80941373,-81.80941373
10,31,Phelps,Nebraska,-99.41465113,-99.41465113
11,26,Roscommon,Michigan,-84.61067651,-84.61067651
12,16,Payette,Idaho,-116.7647695,-116.7647695
13,45,Spartanburg,South Carolina,-81.99225984,-81.99225984
14,36,Cattaraugus,New York,-78.67918556,-78.67918556
15,18,Dubois,Indiana,-86.87924772,-86.87924772
16,19,Palo Alto,Iowa,-94.67824621,-94.67824621
17,20,Woodson,Kansas,-95.74006277,-95.74006277
18,26,Calhoun,Michigan,-85.00493569,-85.00493569
19,31,Kearney,Nebraska,-98.94877182,-98.94877182
20,40,Washita,Oklahoma,-98.99180434,-98.99180434
21,46,Hamlin,South Dakota,-97.18829593,-97.18829593
22,72,San Lorenzo,Puerto Rico,-65.97732793,-65.97732793
23,48,Coke,Texas,-100.5297533,-100.5297533
24,72,Barranquitas,Puerto Rico,-66.30599546,-66.30599546
25,20,Sherman,Kansas,-101.7197624,-101.7197624
26,29,Harrison,Missouri,-93.99222144,-93.99222144
27,40,Sequoyah,Oklahoma,-94.75463785,-94.75463785
28,8,Douglas,Colorado,-104.930001,-104.930001
29,18,Hancock,Indiana,-85.77566351,-85.77566351
30,19,Black Hawk,Iowa,-92.30524729,-92.30524729
31,22,Lincoln,Louisiana,-92.6659741,-92.6659741
32,29,Lafayette,Missouri,-93.78421766,-93.78421766
33,39,Fayette,Ohio,-83.4562016,-83.4562016
34,48,Frio,Texas,-99.10804207,-99.10804207
35,48,Terry,Texas,-102.3354521,-102.3354521
36,72,Guaynabo,Puerto Rico,-66.11452795,-66.11452795
37,56,Platte,Wyoming,-104.966331,-104.966331
38,19,Jasper,Iowa,-93.05567785,-93.05567785
39,20,Cowley,Kansas,-96.83776647,-96.83776647
40,38,Griggs,North Dakota,-98.23850925,-98.23850925
41,22,Caldwell,Louisiana,-92.11952471,-92.11952471
42,27,Carlton,Minnesota,-92.67601019,-92.67601019
43,18,LaGrange,Indiana,-85.42674232,-85.42674232
44,20,Wyandotte,Kansas,-94.76378259,-94.76378259
45,19,Worth,Iowa,-93.26087603,-93.26087603
46,31,Perkins,Nebraska,-101.6502942,-101.6502942
47,8,Phillips,Colorado,-102.3577703,-102.3577703
48,29,Andrew,Missouri,-94.80163024,-94.80163024
49,36,Wayne,New York,-77.02912936,-77.02912936
50,36,Orange,New York,-74.30240757,-74.30240757
51,13,Madison,Georgia,-83.21217118,-83.21217118
52,31,Saline,Nebraska,-97.14085051,-97.14085051
53,17,Jefferson,Illinois,-88.9240025,-88.9240025
54,19,Floyd,Iowa,-92.78940097,-92.78940097
55,19,Keokuk,Iowa,-92.1785067,-92.1785067
56,31,Polk,Nebraska,-97.56630712,-97.56630712
57,20,Ness,Kansas,-99.91547333,-99.91547333
58,27,Ramsey,Minnesota,-93.09871852,-93.09871852
59,29,Benton,Missouri,-93.28756116,-93.28756116
60,42,Cambria,Pennsylvania,-78.71377428,-78.71377428
61,48,Carson,Texas,-101.3542669,-101.3542669
62,72,Camuy,Puerto Rico,-66.85930762,-66.85930762
63,51,Appomattox,Virginia,-78.81145008,-78.81145008
64,51,Williamsburg,Virginia,-76.70589462,-76.70589462
65,48,Schleicher,Texas,-100.5384842,-100.5384842
66,19,Boone,Iowa,-93.93139995,-93.93139995
67,28,Lauderdale,Mississippi,-88.66229662,-88.66229662
68,21,Caldwell,Kentucky,-87.86948214,-87.86948214
69,48,Castro,Texas,-102.2617243,-102.2617243
70,28,Prentiss,Mississippi,-88.51986294,-88.51986294
71,20,Wilson,Kansas,-95.74323255,-95.74323255
72,20,McPherson,Kansas,-97.64769869,-97.64769869
73,31,Sherman,Nebraska,-98.97588642,-98.97588642
74,17,Cumberland,Illinois,-88.2401158,-88.2401158
75,5,Columbia,Arkansas,-93.22642793,-93.22642793
76,6,San Francisco,California,-122.4385672,-122.4385672
77,21,Allen,Kentucky,-86.19457544,-86.19457544
78,36,Chemung,New York,-76.7638805,-76.7638805
79,46,Minnehaha,South Dakota,-96.7910885,-96.7910885
80,51,Dickenson,Virginia,-82.35801498,-82.35801498
81,8,Elbert,Colorado,-104.1358721,-104.1358721
82,16,Gooding,Idaho,-114.8107031,-114.8107031
83,17,Saline,Illinois,-88.54119706,-88.54119706
84,20,Douglas,Kansas,-95.2925121,-95.2925121
85,27,Swift,Minnesota,-95.68264092,-95.68264092
86,39,Morrow,Ohio,-82.78927989,-82.78927989
87,48,Dickens,Texas,-100.7788855,-100.7788855
88,48,Titus,Texas,-94.96797273,-94.96797273
89,72,Toa Alta,Puerto Rico,-66.25004964,-66.25004964
90,51,Isle of Wight,Virginia,-76.70778242,-76.70778242
91,48,Gillespie,Texas,-98.94676915,-98.94676915
92,20,Kearny,Kansas,-101.321681,-101.321681
93,31,Arthur,Nebraska,-101.6959559,-101.6959559
94,37,New Hanover,North Carolina,-77.87864314,-77.87864314
95,16,Benewah,Idaho,-116.6586851,-116.6586851
96,26,Benzie,Michigan,-86.0158956,-86.0158956
97,12,St. Johns,Florida,-81.43597766,-81.43597766
98,47,Obion,Tennessee,-89.14921589,-89.14921589
99,51,Danville,Virginia,-79.39566889,-79.39566889
100,8,Broomfield,Colorado,-105.0566335,-105.0566335
101,31,Clay,Nebraska,-98.05126296,-98.05126296
102,20,Jefferson,Kansas,-95.38289232,-95.38289232
103,27,Grant,Minnesota,-96.01139609,-96.01139609
104,28,Newton,Mississippi,-89.11843336,-89.11843336
105,31,Hamilton,Nebraska,-98.02099117,-98.02099117
106,31,Lancaster,Nebraska,-96.68777155,-96.68777155
107,39,Clinton,Ohio,-83.80852286,-83.80852286
108,48,Gray,Texas,-100.8129222,-100.8129222
109,48,Hamilton,Texas,-98.11083887,-98.11083887
110,51,Fluvanna,Virginia,-78.27761179,-78.27761179
111,54,Doddridge,West Virginia,-80.70671711,-80.70671711
112,51,Greene,Virginia,-78.46522396,-78.46522396
113,28,Wayne,Mississippi,-88.69573913,-88.69573913
114,39,Hardin,Ohio,-83.65989555,-83.65989555
115,5,Lawrence,Arkansas,-91.10867198,-91.10867198
116,18,Steuben,Indiana,-85.00101094,-85.00101094
117,19,Des Moines,Iowa,-91.1832797,-91.1832797
118,26,Baraga,Michigan,-88.36642837,-88.36642837
119,31,Nuckolls,Nebraska,-98.04743961,-98.04743961
120,39,Lake,Ohio,-81.23676539,-81.23676539
121,44,Bristol,Rhode Island,-71.2865056,-71.2865056
122,5,Searcy,Arkansas,-92.69936482,-92.69936482
123,13,Macon,Georgia,-84.04651603,-84.04651603
124,27,McLeod,Minnesota,-94.27287017,-94.27287017
125,29,Iron,Missouri,-90.7735296,-90.7735296
126,19,Marshall,Iowa,-92.9990819,-92.9990819
127,47,Warren,Tennessee,-85.77969219,-85.77969219
128,48,Randall,Texas,-101.8971322,-101.8971322
129,28,DeSoto,Mississippi,-89.99091418,-89.99091418
130,55,Washburn,Wisconsin,-91.79050449,-91.79050449
131,51,Madison,Virginia,-78.28284981,-78.28284981
132,39,Madison,Ohio,-83.40178317,-83.40178317
133,48,Hartley,Texas,-102.6029022,-102.6029022
134,19,Mahaska,Iowa,-92.64083907,-92.64083907
135,13,White,Georgia,-83.74905525,-83.74905525
136,21,Gallatin,Kentucky,-84.8558382,-84.8558382
137,18,Pulaski,Indiana,-86.69890683,-86.69890683
138,20,Clark,Kansas,-99.81883015,-99.81883015
139,31,Harlan,Nebraska,-99.40438879,-99.40438879
140,36,New York,New York,-73.97152637,-73.97152637
141,44,Kent,Rhode Island,-71.57628637,-71.57628637
142,13,Toombs,Georgia,-82.32957247,-82.32957247
143,12,Hardee,Florida,-81.80956574,-81.80956574
144,13,Peach,Georgia,-83.8294675,-83.8294675
145,20,Finney,Kansas,-100.7381938,-100.7381938
146,29,Maries,Missouri,-91.9223453,-91.9223453
147,48,Colorado,Texas,-96.5273805,-96.5273805
148,35,Eddy,New Mexico,-104.3053527,-104.3053527
149,21,Hopkins,Kentucky,-87.54670271,-87.54670271
150,19,Hancock,Iowa,-93.73454884,-93.73454884
151,26,Hillsdale,Michigan,-84.59312019,-84.59312019
152,48,Deaf Smith,Texas,-102.6054267,-102.6054267
153,20,Neosho,Kansas,-95.30670046,-95.30670046
154,20,Wichita,Kansas,-101.3471509,-101.3471509
155,49,Piute,Utah,-112.1202083,-112.1202083
156,26,Kent,Michigan,-85.54934642,-85.54934642
157,26,Mason,Michigan,-86.24969338,-86.24969338
158,27,Wadena,Minnesota,-94.96966407,-94.96966407
159,21,Owsley,Kentucky,-83.68812373,-83.68812373
160,21,Todd,Kentucky,-87.17878374,-87.17878374
161,17,Ford,Illinois,-88.22350769,-88.22350769
162,17,Hamilton,Illinois,-88.53883373,-88.53883373
163,21,Bourbon,Kentucky,-84.21825588,-84.21825588
164,27,Carver,Minnesota,-93.8009918,-93.8009918
165,21,Carter,Kentucky,-83.05092385,-83.05092385
166,46,Clark,South Dakota,-97.72925109,-97.72925109
167,16,Kootenai,Idaho,-116.7020872,-116.7020872
168,18,Monroe,Indiana,-86.52414358,-86.52414358
169,18,Elkhart,Indiana,-85.85875695,-85.85875695
170,19,Mills,Iowa,-95.61922883,-95.61922883
171,26,Manistee,Michigan,-86.0562667,-86.0562667
172,31,Webster,Nebraska,-98.50019851,-98.50019851
173,40,Craig,Oklahoma,-95.20916602,-95.20916602
174,5,Conway,Arkansas,-92.70504918,-92.70504918
175,18,Cass,Indiana,-86.34830753,-86.34830753
176,27,Cottonwood,Minnesota,-95.18138802,-95.18138802
177,31,Stanton,Nebraska,-97.19394708,-97.19394708
178,37,Franklin,North Carolina,-78.28708884,-78.28708884
179,31,Fillmore,Nebraska,-97.59646937,-97.59646937
180,46,Douglas,South Dakota,-98.36978007,-98.36978007
181,48,Ward,Texas,-103.0927927,-103.0927927
182,55,Jefferson,Wisconsin,-88.77531179,-88.77531179
183,72,Toa Baja,Puerto Rico,-66.20485923,-66.20485923
184,42,Wyoming,Pennsylvania,-76.01625308,-76.01625308
185,38,Renville,North Dakota,-101.6537933,-101.6537933
186,39,Trumbull,Ohio,-80.76109643,-80.76109643
187,39,Henry,Ohio,-84.06830637,-84.06830637
188,1,Escambia,Alabama,-87.15918694,-87.15918694
189,17,Montgomery,Illinois,-89.47809254,-89.47809254
190,26,Clare,Michigan,-84.84810751,-84.84810751
191,19,Adair,Iowa,-94.47105874,-94.47105874
192,11,District of Columbia,District of Columbia,-77.01655992,-77.01655992
193,17,Morgan,Illinois,-90.20255104,-90.20255104
194,19,Union,Iowa,-94.24234847,-94.24234847
195,47,Meigs,Tennessee,-84.81698412,-84.81698412
196,55,Outagamie,Wisconsin,-88.46565023,-88.46565023
197,46,Haakon,South Dakota,-101.539099,-101.539099
198,19,Buchanan,Iowa,-91.83510825,-91.83510825
199,20,Linn,Kansas,-94.84254089,-94.84254089
200,19,Chickasaw,Iowa,-92.31773347,-92.31773347
201,37,Rowan,North Carolina,-80.52420229,-80.52420229
202,20,Wallace,Kansas,-101.7638876,-101.7638876
203,20,Chase,Kansas,-96.59563862,-96.59563862
204,31,Custer,Nebraska,-99.72805369,-99.72805369
205,19,Kossuth,Iowa,-94.20691791,-94.20691791
206,16,Camas,Idaho,-114.8052043,-114.8052043
207,18,Crawford,Indiana,-86.44518825,-86.44518825
208,47,Grundy,Tennessee,-85.72142731,-85.72142731
209,48,Chambers,Texas,-94.66639531,-94.66639531
210,16,Oneida,Idaho,-112.5407805,-112.5407805
211,19,Shelby,Iowa,-95.31015553,-95.31015553
212,18,Clay,Indiana,-87.11723506,-87.11723506
213,31,Thayer,Nebraska,-97.59504381,-97.59504381
214,18,Clinton,Indiana,-86.47277257,-86.47277257
215,17,Jackson,Illinois,-89.3823772,-89.3823772
216,29,Gasconade,Missouri,-91.50847274,-91.50847274
217,72,Hormigueros,Puerto Rico,-67.11303053,-67.11303053
218,18,Starke,Indiana,-86.64686895,-86.64686895
219,29,Laclede,Missouri,-92.5888493,-92.5888493
220,39,Richland,Ohio,-82.53800619,-82.53800619
221,48,Roberts,Texas,-100.813175,-100.813175
222,48,Sherman,Texas,-101.8933156,-101.8933156
223,39,Shelby,Ohio,-84.20257676,-84.20257676
224,48,Throckmorton,Texas,-99.21226795,-99.21226795
225,17,Williamson,Illinois,-88.92994027,-88.92994027
226,39,Van Wert,Ohio,-84.591117,-84.591117
227,39,Wyandot,Ohio,-83.3086086,-83.3086086
228,39,Guernsey,Ohio,-81.49248905,-81.49248905
229,39,Huron,Ohio,-82.59867951,-82.59867951
230,48,Zavala,Texas,-99.76050829,-99.76050829
231,21,Calloway,Kentucky,-88.2731593,-88.2731593
232,46,Spink,South Dakota,-98.34626601,-98.34626601
233,46,Deuel,South Dakota,-96.66943645,-96.66943645
234,46,Hutchinson,South Dakota,-97.75536441,-97.75536441
235,48,Bee,Texas,-97.74215593,-97.74215593
236,46,Kingsbury,South Dakota,-97.4913945,-97.4913945
237,47,Humphreys,Tennessee,-87.77992872,-87.77992872
238,49,Beaver,Utah,-113.2309858,-113.2309858
239,53,Yakima,Washington,-120.7380167,-120.7380167
240,27,Lincoln,Minnesota,-96.26688165,-96.26688165
241,27,Lyon,Minnesota,-95.83806103,-95.83806103
242,29,Adair,Missouri,-92.60078167,-92.60078167
243,48,Bosque,Texas,-97.63613524,-97.63613524
244,47,Washington,Tennessee,-82.49454287,-82.49454287
245,55,Rusk,Wisconsin,-91.13334727,-91.13334727
246,45,Pickens,South Carolina,-82.73224567,-82.73224567
247,55,Washington,Wisconsin,-88.22974712,-88.22974712
248,30,Silver Bow,Montana,-112.6624586,-112.6624586
249,53,Walla Walla,Washington,-118.4775539,-118.4775539
250,29,Cooper,Missouri,-92.80896081,-92.80896081
251,29,Dade,Missouri,-93.8503345,-93.8503345
252,26,Otsego,Michigan,-84.59903806,-84.59903806
253,33,Belknap,New Hampshire,-71.41684235,-71.41684235
254,48,Briscoe,Texas,-101.2084947,-101.2084947
255,27,Nobles,Minnesota,-95.75329576,-95.75329576
256,29,Lawrence,Missouri,-93.83293097,-93.83293097
257,51,Russell,Virginia,-82.100978,-82.100978
258,48,Ellis,Texas,-96.79371841,-96.79371841
259,31,Scotts Bluff,Nebraska,-103.7080986,-103.7080986
260,31,Sioux,Nebraska,-103.7576544,-103.7576544
261,26,Missaukee,Michigan,-85.09256496,-85.09256496
262,51,Fredericksburg,Virginia,-77.49224583,-77.49224583
263,42,Sullivan,Pennsylvania,-76.51246591,-76.51246591
264,39,Knox,Ohio,-82.42289641,-82.42289641
265,42,Tioga,Pennsylvania,-77.25433032,-77.25433032
266,51,Sussex,Virginia,-77.25788472,-77.25788472
267,48,Hale,Texas,-101.8268114,-101.8268114
268,48,Hall,Texas,-100.6813852,-100.6813852
269,29,Webster,Missouri,-92.876329,-92.876329
270,38,Kidder,North Dakota,-99.77088819,-99.77088819
271,51,Bristol,Virginia,-82.15983808,-82.15983808
272,29,Phelps,Missouri,-91.79351727,-91.79351727
273,51,Harrisonburg,Virginia,-78.87669845,-78.87669845
274,20,Brown,Kansas,-95.56421698,-95.56421698
275,37,Lenoir,North Carolina,-77.64311081,-77.64311081
276,48,Lampasas,Texas,-98.24206613,-98.24206613
277,48,Bell,Texas,-97.4785025,-97.4785025
278,53,Spokane,Washington,-117.4046494,-117.4046494
279,56,Uinta,Wyoming,-110.5475782,-110.5475782
280,48,Sutton,Texas,-100.5382014,-100.5382014
281,55,Walworth,Wisconsin,-88.54163073,-88.54163073
282,51,Waynesboro,Virginia,-78.90074276,-78.90074276
283,32,Storey,Nevada,-119.5250207,-119.5250207
284,72,Arroyo,Puerto Rico,-66.05743889,-66.05743889
285,12,Union,Florida,-82.37497796,-82.37497796
286,20,Cherokee,Kansas,-94.8462897,-94.8462897
287,42,Clearfield,Pennsylvania,-78.47592663,-78.47592663
288,28,Carroll,Mississippi,-89.92288664,-89.92288664
289,47,Franklin,Tennessee,-86.09199404,-86.09199404
290,27,Itasca,Minnesota,-93.63103019,-93.63103019
291,18,Adams,Indiana,-84.93671406,-84.93671406
292,8,Eagle,Colorado,-106.6947594,-106.6947594
293,20,Anderson,Kansas,-95.29272815,-95.29272815
294,48,King,Texas,-100.2558057,-100.2558057
295,37,Stokes,North Carolina,-80.23892718,-80.23892718
296,8,Hinsdale,Colorado,-107.3004345,-107.3004345
297,19,Davis,Iowa,-92.41005468,-92.41005468
298,5,Yell,Arkansas,-93.41171338,-93.41171338
299,48,La Salle,Texas,-99.09908775,-99.09908775
300,19,Franklin,Iowa,-93.26256925,-93.26256925
301,17,Marion,Illinois,-88.91899208,-88.91899208
302,51,Dinwiddie,Virginia,-77.63488849,-77.63488849
303,20,Thomas,Kansas,-101.0553705,-101.0553705
304,17,Randolph,Illinois,-89.82515534,-89.82515534
305,19,Montgomery,Iowa,-95.15642896,-95.15642896
306,36,Tompkins,New York,-76.47229843,-76.47229843
307,40,Blaine,Oklahoma,-98.43307003,-98.43307003
308,51,Poquoson,Virginia,-76.35798148,-76.35798148
309,48,Lynn,Texas,-101.8162849,-101.8162849
310,48,Menard,Texas,-99.8204794,-99.8204794
311,48,Reagan,Texas,-101.5232659,-101.5232659
312,29,St. Clair,Missouri,-93.77632254,-93.77632254
313,48,Wilbarger,Texas,-99.24178437,-99.24178437
314,48,Stonewall,Texas,-100.2538401,-100.2538401
315,48,Howard,Texas,-101.4356444,-101.4356444
316,48,Haskell,Texas,-99.73037359,-99.73037359
317,20,Chautauqua,Kansas,-96.2454192,-96.2454192
318,36,Greene,New York,-74.12384884,-74.12384884
319,48,Upshur,Texas,-94.93856969,-94.93856969
320,31,Gage,Nebraska,-96.68946169,-96.68946169
321,36,Albany,New York,-73.97723916,-73.97723916
322,47,Lincoln,Tennessee,-86.58910106,-86.58910106
323,51,Orange,Virginia,-78.01281851,-78.01281851
324,51,Lynchburg,Virginia,-79.19849755,-79.19849755
325,1,Morgan,Alabama,-86.85388582,-86.85388582
326,40,Latimer,Oklahoma,-95.25215049,-95.25215049
327,54,Ohio,West Virginia,-80.62203992,-80.62203992
328,13,Fayette,Georgia,-84.49087638,-84.49087638
329,13,Richmond,Georgia,-82.07026432,-82.07026432
330,48,Navarro,Texas,-96.47428766,-96.47428766
331,20,Harper,Kansas,-98.07578384,-98.07578384
332,48,Live Oak,Texas,-98.1246786,-98.1246786
333,48,Hockley,Texas,-102.3431676,-102.3431676
334,27,Isanti,Minnesota,-93.29470209,-93.29470209
335,48,Stephens,Texas,-98.83631615,-98.83631615
336,48,Somervell,Texas,-97.77403489,-97.77403489
337,31,Saunders,Nebraska,-96.63773905,-96.63773905
338,27,Sherburne,Minnesota,-93.77617511,-93.77617511
339,48,Motley,Texas,-100.779722,-100.779722
340,13,Webster,Georgia,-84.54742852,-84.54742852
341,13,Heard,Georgia,-85.12886832,-85.12886832
342,13,Greene,Georgia,-83.17134102,-83.17134102
343,55,Sawyer,Wisconsin,-91.14504927,-91.14504927
344,55,Wood,Wisconsin,-90.04158336,-90.04158336
345,5,Ouachita,Arkansas,-92.87794896,-92.87794896
346,39,Paulding,Ohio,-84.58009559,-84.58009559
347,46,Oglala Lakota,South Dakota,-102.5556034,-102.5556034
348,29,Scotland,Missouri,-92.14709064,-92.14709064
349,29,Lewis,Missouri,-91.72070156,-91.72070156
350,8,Crowley,Colorado,-103.7844965,-103.7844965
351,15,Kalawao,Hawaii,-156.9583592,-156.9583592
352,31,Pierce,Nebraska,-97.60122773,-97.60122773
353,72,Utuado,Puerto Rico,-66.70215186,-66.70215186
354,28,Panola,Mississippi,-89.95064249,-89.95064249
355,18,Warren,Indiana,-87.35602659,-87.35602659
356,1,Perry,Alabama,-87.29770589,-87.29770589
357,40,Oklahoma,Oklahoma,-97.40716948,-97.40716948
358,17,Vermilion,Illinois,-87.73384359,-87.73384359
359,51,Virginia Beach,Virginia,-76.04566934,-76.04566934
360,19,Audubon,Iowa,-94.90581859,-94.90581859
361,20,Osborne,Kansas,-98.76753828,-98.76753828
362,72,San Sebastián,Puerto Rico,-66.97281274,-66.97281274
363,31,Cuming,Nebraska,-96.78730772,-96.78730772
364,72,Maunabo,Puerto Rico,-65.91947219,-65.91947219
365,55,Chippewa,Wisconsin,-91.28067718,-91.28067718
366,18,Wells,Indiana,-85.22132966,-85.22132966
367,19,Henry,Iowa,-91.54434433,-91.54434433
368,22,West Carroll,Louisiana,-91.46060271,-91.46060271
369,18,Miami,Indiana,-86.04525048,-86.04525048
370,29,Polk,Missouri,-93.39828174,-93.39828174
371,6,Nevada,California,-120.7632211,-120.7632211
372,20,Lane,Kansas,-100.4660754,-100.4660754
373,20,Marshall,Kansas,-96.52278973,-96.52278973
374,20,Ottawa,Kansas,-97.65020313,-97.65020313
375,55,Barron,Wisconsin,-91.84833604,-91.84833604
376,55,Dane,Wisconsin,-89.41662791,-89.41662791
377,19,Allamakee,Iowa,-91.37860922,-91.37860922
378,22,Jackson,Louisiana,-92.55692092,-92.55692092
379,51,Norton,Virginia,-82.62680487,-82.62680487
380,55,Vernon,Wisconsin,-90.83247397,-90.83247397
381,51,Smyth,Virginia,-81.53330024,-81.53330024
382,20,Butler,Kansas,-96.83878537,-96.83878537
383,13,Evans,Georgia,-81.88698933,-81.88698933
384,18,Jasper,Indiana,-87.11553319,-87.11553319
385,20,Morton,Kansas,-101.7992519,-101.7992519
386,21,Scott,Kentucky,-84.58163519,-84.58163519
387,26,Ogemaw,Michigan,-84.1272521,-84.1272521
388,38,Slope,North Dakota,-103.4601547,-103.4601547
389,55,Calumet,Wisconsin,-88.21780273,-88.21780273
390,36,Yates,New York,-77.10485742,-77.10485742
391,1,Lamar,Alabama,-88.09668032,-88.09668032
392,1,Pickens,Alabama,-88.08818103,-88.08818103
393,54,Pleasants,West Virginia,-81.16771771,-81.16771771
394,5,Drew,Arkansas,-91.71891644,-91.71891644
395,29,Sullivan,Missouri,-93.11150106,-93.11150106
396,54,Marion,West Virginia,-80.24242511,-80.24242511
397,54,Harrison,West Virginia,-80.37919577,-80.37919577
398,12,Bay,Florida,-85.62122136,-85.62122136
399,72,Aguas Buenas,Puerto Rico,-66.1274184,-66.1274184
400,72,Juncos,Puerto Rico,-65.90684261,-65.90684261
401,72,Florida,Puerto Rico,-66.56336032,-66.56336032
402,31,Frontier,Nebraska,-100.3924658,-100.3924658
403,12,Gadsden,Florida,-84.61915685,-84.61915685
404,12,Leon,Florida,-84.27491114,-84.27491114
405,13,Decatur,Georgia,-84.57619998,-84.57619998
406,28,Pike,Mississippi,-90.40392572,-90.40392572
407,28,Clarke,Mississippi,-88.6889622,-88.6889622
408,28,George,Mississippi,-88.64436789,-88.64436789
409,72,Isabela,Puerto Rico,-67.0022315,-67.0022315
410,72,Rincón,Puerto Rico,-67.23133715,-67.23133715
411,29,Schuyler,Missouri,-92.52315179,-92.52315179
412,18,Brown,Indiana,-86.22868909,-86.22868909
413,72,Sabana Grande,Puerto Rico,-66.94197029,-66.94197029
414,12,Gulf,Florida,-85.2427099,-85.2427099
415,29,Newton,Missouri,-94.3394104,-94.3394104
416,18,Marshall,Indiana,-86.26185087,-86.26185087
417,31,Hooker,Nebraska,-101.1353425,-101.1353425
418,45,Marion,South Carolina,-79.36405698,-79.36405698
419,29,Texas,Missouri,-91.96564727,-91.96564727
420,17,McDonough,Illinois,-90.67775541,-90.67775541
421,48,Yoakum,Texas,-102.8276433,-102.8276433
422,39,Pickaway,Ohio,-83.0243386,-83.0243386
423,27,Winona,Minnesota,-91.78079165,-91.78079165
424,48,Kent,Texas,-100.7780898,-100.7780898
425,28,Marion,Mississippi,-89.8209217,-89.8209217
426,8,Alamosa,Colorado,-105.7885451,-105.7885451
427,13,Glascock,Georgia,-82.61297636,-82.61297636
428,48,Moore,Texas,-101.8930281,-101.8930281
429,48,Childress,Texas,-100.2077916,-100.2077916
430,72,Aguada,Puerto Rico,-67.17402687,-67.17402687
431,20,Greeley,Kansas,-101.8061079,-101.8061079
432,1,Chambers,Alabama,-85.39072749,-85.39072749
433,46,Brookings,South Dakota,-96.79079945,-96.79079945
434,27,Le Sueur,Minnesota,-93.72850181,-93.72850181
435,48,Falls,Texas,-96.93630086,-96.93630086
436,46,Brule,South Dakota,-99.08118954,-99.08118954
437,5,Grant,Arkansas,-92.42320882,-92.42320882
438,19,Winnebago,Iowa,-93.73407298,-93.73407298
439,13,Pulaski,Georgia,-83.47549916,-83.47549916
440,21,Woodford,Kentucky,-84.74171213,-84.74171213
441,47,Trousdale,Tennessee,-86.16087954,-86.16087954
442,31,Boyd,Nebraska,-98.76486568,-98.76486568
443,37,Macon,North Carolina,-83.4210646,-83.4210646
444,18,Ripley,Indiana,-85.26212744,-85.26212744
445,31,Grant,Nebraska,-101.740701,-101.740701
446,51,Suffolk,Virginia,-76.63603554,-76.63603554
447,13,Lincoln,Georgia,-82.45024131,-82.45024131
448,37,Rockingham,North Carolina,-79.77505015,-79.77505015
449,20,Osage,Kansas,-95.72707998,-95.72707998
450,47,Morgan,Tennessee,-84.64879565,-84.64879565
451,55,Fond du Lac,Wisconsin,-88.48885325,-88.48885325
452,48,Potter,Texas,-101.893964,-101.893964
453,19,Decatur,Iowa,-93.78645949,-93.78645949
454,36,Tioga,New York,-76.30835812,-76.30835812
455,18,Kosciusko,Indiana,-85.86057573,-85.86057573
456,48,Baylor,Texas,-99.21352901,-99.21352901
457,39,Fairfield,Ohio,-82.63088163,-82.63088163
458,31,Hitchcock,Nebraska,-101.0416477,-101.0416477
459,36,Oneida,New York,-75.43710392,-75.43710392
460,22,East Feliciana,Louisiana,-91.04976723,-91.04976723
461,47,Marion,Tennessee,-85.62263878,-85.62263878
462,20,Russell,Kansas,-98.76254297,-98.76254297
463,26,Montmorency,Michigan,-84.12700183,-84.12700183
464,48,Collin,Texas,-96.57264368,-96.57264368
465,56,Weston,Wyoming,-104.5673676,-104.5673676
466,29,Ste. Genevieve,Missouri,-90.1949941,-90.1949941
467,29,Randolph,Missouri,-92.4971374,-92.4971374
468,53,San Juan,Washington,-122.96745,-122.96745
469,22,Ascension,Louisiana,-90.9132841,-90.9132841
470,29,Pulaski,Missouri,-92.20783203,-92.20783203
471,48,Kleberg,Texas,-97.69894948,-97.69894948
472,48,Real,Texas,-99.82018052,-99.82018052
473,19,Madison,Iowa,-94.01554631,-94.01554631
474,48,Wheeler,Texas,-100.2699514,-100.2699514
475,13,Stephens,Georgia,-83.29405315,-83.29405315
476,27,Olmsted,Minnesota,-92.40206549,-92.40206549
477,5,Cross,Arkansas,-90.77185818,-90.77185818
478,31,Red Willow,Nebraska,-100.476998,-100.476998
479,72,San Germán,Puerto Rico,-67.03534085,-67.03534085
480,46,Moody,South Dakota,-96.67081159,-96.67081159
481,20,Nemaha,Kansas,-96.01392079,-96.01392079
482,13,Taylor,Georgia,-84.25077141,-84.25077141
483,37,Hertford,North Carolina,-76.98104134,-76.98104134
484,37,Clay,North Carolina,-83.74353633,-83.74353633
485,54,Mason,West Virginia,-82.02524219,-82.02524219
486,17,Calhoun,Illinois,-90.66361868,-90.66361868
487,13,Lumpkin,Georgia,-84.00425681,-84.00425681
488,36,Chenango,New York,-75.60942539,-75.60942539
489,12,Flagler,Florida,-81.31427762,-81.31427762
490,22,East Baton Rouge,Louisiana,-91.09559686,-91.09559686
491,20,Kiowa,Kansas,-99.2856537,-99.2856537
492,47,McNairy,Tennessee,-88.5647812,-88.5647812
